date,airport,direction,time,destination,flight,airline,duration,raw_text,scraped_at
2026-01-31,BKK,arrival,11:50,SAI Siem Reap,PG924,,1h 45m,11:50 | Bangkok Airways | SAI Siem Reap | PG924 | 1h 45m | DETAILS,2026-01-28T09:51:22.898046
2026-01-31,BKK,arrival,11:55,HKT Phuket,TG204,,1h 30m,11:55 | Thai Airways | HKT Phuket | TG204 | 1h 30m | DETAILS,2026-01-28T09:51:22.991412
2026-01-31,BKK,arrival,11:55,PVG Shanghai,TG663,,4h 40m,11:55 | Thai Airways | PVG Shanghai | TG663 | 4h 40m | DETAILS,2026-01-28T09:51:23.056860
2026-01-31,BKK,arrival,11:55,KTI Phnom Penh,VZ721,,1h 20m,11:55 | Vietjet Thailand | KTI Phnom Penh | VZ721 | 1h 20m | DETAILS,2026-01-28T09:51:23.146365
2026-01-31,BKK,arrival,12:00,MNL Manila,PR730,,3h 35m,12:00 | PAL | MNL Manila | PR730 | 3h 35m | DETAILS,2026-01-28T09:51:23.213752
2026-01-31,BKK,arrival,12:05,MAA Chennai,6E1061,,3h 40m,12:05 | IndiGo | MAA Chennai | 6E1061 | 3h 40m | DETAILS,2026-01-28T09:51:23.276998
2026-01-31,BKK,arrival,12:05,HKG Hong Kong,CX615,,3h 10m,12:05 | Cathay Pacific | HKG Hong Kong | CX615 | 3h 10m | DETAILS,2026-01-28T09:51:23.344321
2026-01-31,BKK,arrival,12:05,DXB Dubai,EK384,,6h 0m,12:05 | Emirates | DXB Dubai | EK384 | 6h 0m | DETAILS,2026-01-28T09:51:23.420786
2026-01-31,BKK,arrival,12:05,HDY Hat Yai,FD4203,,1h 35m,12:05 | Thai AirAsia | HDY Hat Yai | FD4203 | 1h 35m | DETAILS,2026-01-28T09:51:23.518961
2026-01-31,BKK,arrival,12:05,CNX Chiang Mai,VZ2115,,1h 20m,12:05 | Vietjet Thailand | CNX Chiang Mai | VZ2115 | 1h 20m | DETAILS,2026-01-28T09:51:23.618684
2026-01-31,BKK,arrival,12:10,KTI Phnom Penh,K6722,,1h 15m,12:10 | Air Cambodia | KTI Phnom Penh | K6722 | 1h 15m | DETAILS,2026-01-28T09:51:23.710959
2026-01-31,BKK,arrival,12:15,DOH Doha,QR834,,6h 35m,12:15 | Qatar Airways | DOH Doha | QR834 | 6h 35m | DETAILS,2026-01-28T09:51:23.791610
2026-01-31,BKK,arrival,12:20,PVG Shanghai,MU541,,4h 45m,12:20 | China Eastern | PVG Shanghai | MU541 | 4h 45m | DETAILS,2026-01-28T09:51:23.913406
2026-01-31,BKK,arrival,12:20,VIE Vienna,OS5,,10h 5m,12:20 | Austrian | VIE Vienna | OS5 | 10h 5m | DETAILS,2026-01-28T09:51:23.999277
2026-01-31,BKK,arrival,12:25,HAN Hanoi,TG561,,1h 50m,12:25 | Thai Airways | HAN Hanoi | TG561 | 1h 50m | DETAILS,2026-01-28T09:51:24.087803
2026-01-31,BKK,arrival,12:30,TFU Chengdu,CA465,,3h 40m,12:30 | Air China | TFU Chengdu | CA465 | 3h 40m | DETAILS,2026-01-28T09:51:24.153115
2026-01-31,BKK,arrival,12:30,ADD Addis Ababa,ET628,,8h 35m,12:30 | Ethiopian | ADD Addis Ababa | ET628 | 8h 35m | DETAILS,2026-01-28T09:51:24.211271
2026-01-31,BKK,arrival,12:30,SIN Singapore,TR606,,2h 30m,12:30 | Scoot | SIN Singapore | TR606 | 2h 30m | DETAILS,2026-01-28T09:51:24.271765
2026-01-31,BKK,arrival,12:35,PVG Shanghai,9C7421,,4h 45m,12:35 | Spring Airlines | PVG Shanghai | 9C7421 | 4h 45m | DETAILS,2026-01-28T09:51:24.332218
2026-01-31,BKK,arrival,12:35,TPE Taipei,BR201,,3h 55m,12:35 | EVA Air | TPE Taipei | BR201 | 3h 55m | DETAILS,2026-01-28T09:51:24.395421
2026-01-31,BKK,arrival,12:35,TPE Taipei,JX741,,4h 10m,12:35 | Starlux | TPE Taipei | JX741 | 4h 10m | DETAILS,2026-01-28T09:51:24.463588
2026-01-31,BKK,arrival,12:35,CMB Colombo,UL404,,3h 35m,12:35 | SriLankan Airlines | CMB Colombo | UL404 | 3h 35m | DETAILS,2026-01-28T09:51:24.541763
2026-01-31,BKK,arrival,12:40,BWN Bandar Seri Begawan,BI513,,2h 45m,12:40 | Royal Brunei Airlines | BWN Bandar Seri Begawan | BI513 | 2h 45m | DETAILS,2026-01-28T09:51:24.619741
2026-01-31,BKK,arrival,12:40,CNX Chiang Mai,VZ117,,1h 20m,12:40 | Vietjet Thailand | CNX Chiang Mai | VZ117 | 1h 20m | DETAILS,2026-01-28T09:51:24.767082
2026-01-31,BKK,arrival,12:40,URT Surat Thani,VZ351,,1h 15m,12:40 | Vietjet Thailand | URT Surat Thani | VZ351 | 1h 15m | DETAILS,2026-01-28T09:51:24.857022
2026-01-31,BKK,arrival,12:45,TFU Chengdu,9C7501,,3h 10m,12:45 | Spring Airlines | TFU Chengdu | 9C7501 | 3h 10m | DETAILS,2026-01-28T09:51:24.950516
2026-01-31,BKK,arrival,12:50,PNQ Pune,IX242,,4h 30m,12:50 | Air India Express | PNQ Pune | IX242 | 4h 30m | DETAILS,2026-01-28T09:51:25.029558
2026-01-31,BKK,arrival,12:55,CAN Guangzhou,CZ8099,,3h 25m,12:55 | China Southern | CAN Guangzhou | CZ8099 | 3h 25m | DETAILS,2026-01-28T09:51:25.163324
2026-01-31,BKK,arrival,12:55,DXB Dubai,EK376,,6h 5m,12:55 | Emirates | DXB Dubai | EK376 | 6h 5m | DETAILS,2026-01-28T09:51:25.230864
2026-01-31,BKK,arrival,12:55,KKC Khon Kaen,TG43,,1h 0m,12:55 | Thai Airways | KKC Khon Kaen | TG43 | 1h 0m | DETAILS,2026-01-28T09:51:25.297611
2026-01-31,BKK,arrival,13:00,SGN Ho Chi Minh City,VJ803,,1h 30m,13:00 | VietJet | SGN Ho Chi Minh City | VJ803 | 1h 30m | DETAILS,2026-01-28T09:51:25.362912
2026-01-31,BKK,arrival,13:00,FUK Fukuoka,VZ811,,6h 5m,13:00 | Vietjet Thailand | FUK Fukuoka | VZ811 | 6h 5m | DETAILS,2026-01-28T09:51:25.426641
2026-01-31,BKK,arrival,13:05,TPE Taipei,CI831,,4h 0m,13:05 | China Airlines | TPE Taipei | CI831 | 4h 0m | DETAILS,2026-01-28T09:51:25.491419
2026-01-31,BKK,arrival,13:05,DOH Doha,QR836,,6h 35m,13:05 | Qatar Airways | DOH Doha | QR836 | 6h 35m | DETAILS,2026-01-28T09:51:25.561404
2026-01-31,BKK,arrival,13:10,DAC Dhaka,BS217,,2h 50m,13:10 | US-Bangla Airlines | DAC Dhaka | BS217 | 2h 50m | DETAILS,2026-01-28T09:51:25.631267
2026-01-31,BKK,arrival,13:10,CGK Jakarta,GA866,,3h 40m,13:10 | Garuda Indonesia | CGK Jakarta | GA866 | 3h 40m | DETAILS,2026-01-28T09:51:25.701276
2026-01-31,BKK,arrival,13:10,SGN Ho Chi Minh City,VN605,,1h 35m,13:10 | Vietnam Airlines | SGN Ho Chi Minh City | VN605 | 1h 35m | DETAILS,2026-01-28T09:51:25.765996
2026-01-31,BKK,arrival,13:10,HKT Phuket,VZ301,,1h 35m,13:10 | Vietjet Thailand | HKT Phuket | VZ301 | 1h 35m | DETAILS,2026-01-28T09:51:25.846317
2026-01-31,BKK,arrival,13:15,HEL Helsinki,AY143,,11h 20m,13:15 | Finnair | HEL Helsinki | AY143 | 11h 20m | DETAILS,2026-01-28T09:51:25.943744
2026-01-31,BKK,arrival,13:20,RGN Yangon,8M380,,1h 20m,13:20 | MAI | RGN Yangon | 8M380 | 1h 20m | DETAILS,2026-01-28T09:51:26.031150
2026-01-31,BKK,arrival,13:20,HKT Phuket,TG206,,1h 30m,13:20 | Thai Airways | HKT Phuket | TG206 | 1h 30m | DETAILS,2026-01-28T09:51:26.134359
2026-01-31,BKK,arrival,13:20,RGN Yangon,TG302,,1h 25m,13:20 | Thai Airways | RGN Yangon | TG302 | 1h 25m | DETAILS,2026-01-28T09:51:26.221689
2026-01-31,BKK,arrival,13:25,NGB Ningbo,9C7431,,4h 35m,13:25 | Spring Airlines | NGB Ningbo | 9C7431 | 4h 35m | DETAILS,2026-01-28T09:51:26.336250
2026-01-31,BKK,arrival,13:25,ICN Seoul,KE657,,6h 10m,13:25 | Korean Air | ICN Seoul | KE657 | 6h 10m | DETAILS,2026-01-28T09:51:26.406226
2026-01-31,BKK,arrival,13:25,KUL Kuala Lumpur,MH788,,2h 10m,13:25 | Malaysia Airlines | KUL Kuala Lumpur | MH788 | 2h 10m | DETAILS,2026-01-28T09:51:26.472581
2026-01-31,BKK,arrival,13:25,PQC Phu Quoc,VZ981,,1h 25m,13:25 | Vietjet Thailand | PQC Phu Quoc | VZ981 | 1h 25m | DETAILS,2026-01-28T09:51:26.535814
2026-01-31,BKK,arrival,13:30,NBO Nairobi,KQ886,,9h 31m,13:30 | Kenya Airways | NBO Nairobi | KQ886 | 9h 31m | DETAILS,2026-01-28T09:51:26.608750
2026-01-31,BKK,arrival,13:30,ICN Seoul,TG659,,5h 55m,13:30 | Thai Airways | ICN Seoul | TG659 | 5h 55m | DETAILS,2026-01-28T09:51:26.675779
2026-01-31,BKK,arrival,13:35,BOM Mumbai,AI2354,,4h 35m,13:35 | Air India | BOM Mumbai | AI2354 | 4h 35m | DETAILS,2026-01-28T09:51:26.739653
2026-01-31,BKK,arrival,13:35,CNX Chiang Mai,PG224,,1h 25m,13:35 | Bangkok Airways | CNX Chiang Mai | PG224 | 1h 25m | DETAILS,2026-01-28T09:51:26.804169
2026-01-31,BKK,arrival,13:35,KJA Krasnojarsk,SU814,,7h 5m,13:35 | Aeroflot | KJA Krasnojarsk | SU814 | 7h 5m | DETAILS,2026-01-28T09:51:26.867874
2026-01-31,BKK,arrival,13:35,CNX Chiang Mai,TG105,,1h 20m,13:35 | Thai Airways | CNX Chiang Mai | TG105 | 1h 20m | DETAILS,2026-01-28T09:51:26.931945
2026-01-31,BKK,arrival,13:40,CNX Chiang Mai,FD4105,,1h 20m,13:40 | Thai AirAsia | CNX Chiang Mai | FD4105 | 1h 20m | DETAILS,2026-01-28T09:51:27.002795
2026-01-31,BKK,arrival,13:40,LPQ Luang Prabang,PG942,,1h 30m,13:40 | Bangkok Airways | LPQ Luang Prabang | PG942 | 1h 30m | DETAILS,2026-01-28T09:51:27.108940
2026-01-31,BKK,arrival,13:40,RUH Riyadh,SV846,,7h 0m,13:40 | Saudia | RUH Riyadh | SV846 | 7h 0m | DETAILS,2026-01-28T09:51:27.212752
2026-01-31,BKK,arrival,13:40,SGN Ho Chi Minh City,VU131,,1h 35m,13:40 | Vietravel Airlines | SGN Ho Chi Minh City | VU131 | 1h 35m | DETAILS,2026-01-28T09:51:27.319342
2026-01-31,BKK,arrival,13:45,UBN Ulaanbaatar,OM701,,6h 0m,13:45 | Miat - Mongolian Airlines | UBN Ulaanbaatar | OM701 | 6h 0m | DETAILS,2026-01-28T09:51:27.413016
2026-01-31,BKK,arrival,13:45,FRA Frankfurt,TG923,,10h 50m,13:45 | Thai Airways | FRA Frankfurt | TG923 | 10h 50m | DETAILS,2026-01-28T09:51:27.521899
2026-01-31,BKK,arrival,13:45,SIN Singapore,TG404,,2h 20m,13:45 | Thai Airways | SIN Singapore | TG404 | 2h 20m | DETAILS,2026-01-28T09:51:27.596668
2026-01-31,BKK,arrival,13:50,NST Nakhon Si Thammarat,FD4232,,1h 15m,13:50 | Thai AirAsia | NST Nakhon Si Thammarat | FD4232 | 1h 15m | DETAILS,2026-01-28T09:51:27.668680
2026-01-31,BKK,arrival,13:55,KKC Khon Kaen,FD4502,,0h 55m,13:55 | Thai AirAsia | KKC Khon Kaen | FD4502 | 0h 55m | DETAILS,2026-01-28T09:51:27.732444
2026-01-31,BKK,arrival,13:55,CNX Chiang Mai,VZ103,,1h 25m,13:55 | Vietjet Thailand | CNX Chiang Mai | VZ103 | 1h 25m | DETAILS,2026-01-28T09:51:27.795412
2026-01-31,BKK,arrival,14:00,SWA Jieyang,9C6193,,3h 20m,14:00 | Spring Airlines | SWA Jieyang | 9C6193 | 3h 20m | DETAILS,2026-01-28T09:51:27.857412
2026-01-31,BKK,arrival,14:00,XIY Xian,9C6293,,4h 5m,14:00 | Spring Airlines | XIY Xian | 9C6293 | 4h 5m | DETAILS,2026-01-28T09:51:27.924546
2026-01-31,BKK,arrival,14:05,HKG Hong Kong,CX653,,3h 5m,14:05 | Cathay Pacific | HKG Hong Kong | CX653 | 3h 5m | DETAILS,2026-01-28T09:51:28.017307
2026-01-31,BKK,arrival,14:05,KMG Kunming,MU6087,,2h 45m,14:05 | China Eastern | KMG Kunming | MU6087 | 2h 45m | DETAILS,2026-01-28T09:51:28.086022
2026-01-31,BKK,arrival,14:05,HAN Hanoi,VJ901,,1h 50m,14:05 | VietJet | HAN Hanoi | VJ901 | 1h 50m | DETAILS,2026-01-28T09:51:28.186695
2026-01-31,BKK,arrival,14:05,HKT Phuket,VZ305,,1h 30m,14:05 | Vietjet Thailand | HKT Phuket | VZ305 | 1h 30m | DETAILS,2026-01-28T09:51:28.265369
2026-01-31,BKK,arrival,14:10,DEL Delhi,AI2355,,4h 15m,14:10 | Air India | DEL Delhi | AI2355 | 4h 15m | DETAILS,2026-01-28T09:51:28.360975
2026-01-31,BKK,arrival,14:10,KUL Kuala Lumpur,TG416,,2h 5m,14:10 | Thai Airways | KUL Kuala Lumpur | TG416 | 2h 5m | DETAILS,2026-01-28T09:51:28.447863
2026-01-31,BKK,arrival,14:20,PEK Beijing,HU429,,5h 20m,14:20 | Hainan Airlines | PEK Beijing | HU429 | 5h 20m | DETAILS,2026-01-28T09:51:28.531004
2026-01-31,BKK,arrival,14:20,USM Koh Samui,PG132,,1h 30m,14:20 | Bangkok Airways | USM Koh Samui | PG132 | 1h 30m | DETAILS,2026-01-28T09:51:28.614367
2026-01-31,BKK,arrival,14:25,HKG Hong Kong,TG601,,2h 40m,14:25 | Thai Airways | HKG Hong Kong | TG601 | 2h 40m | DETAILS,2026-01-28T09:51:28.740182
2026-01-31,BKK,arrival,14:30,DEL Delhi,6E1053,,4h 15m,14:30 | IndiGo | DEL Delhi | 6E1053 | 4h 15m | DETAILS,2026-01-28T09:51:28.811044
2026-01-31,BKK,arrival,14:30,CAN Guangzhou,CZ3081,,3h 5m,14:30 | China Southern | CAN Guangzhou | CZ3081 | 3h 5m | DETAILS,2026-01-28T09:51:28.885343
2026-01-31,BKK,arrival,14:35,SIN Singapore,SQ710,,2h 30m,14:35 | Singapore Airlines | SIN Singapore | SQ710 | 2h 30m | DETAILS,2026-01-28T09:51:28.956864
2026-01-31,BKK,arrival,14:35,HDY Hat Yai,VZ325,,1h 30m,14:35 | Vietjet Thailand | HDY Hat Yai | VZ325 | 1h 30m | DETAILS,2026-01-28T09:51:29.030234
2026-01-31,BKK,arrival,14:40,RGN Yangon,8M333,,1h 20m,14:40 | MAI | RGN Yangon | 8M333 | 1h 20m | DETAILS,2026-01-28T09:51:29.129144
2026-01-31,BKK,arrival,14:45,LJG Lijiang,DR5041,,2h 45m,14:45 | Ruili Airlines | LJG Lijiang | DR5041 | 2h 45m | DETAILS,2026-01-28T09:51:29.210302
2026-01-31,BKK,arrival,14:45,ICN Seoul,TG657,,5h 55m,14:45 | Thai Airways | ICN Seoul | TG657 | 5h 55m | DETAILS,2026-01-28T09:51:29.278633
2026-01-31,BKK,arrival,14:45,HAN Hanoi,VN615,,2h 5m,14:45 | Vietnam Airlines | HAN Hanoi | VN615 | 2h 5m | DETAILS,2026-01-28T09:51:29.347603
2026-01-31,BKK,arrival,14:50,PVG Shanghai,9C7279,,4h 45m,14:50 | Spring Airlines | PVG Shanghai | 9C7279 | 4h 45m | DETAILS,2026-01-28T09:51:29.447939
2026-01-31,BKK,arrival,14:50,HKG Hong Kong,HX775,,3h 10m,14:50 | Hong Kong Airlines | HKG Hong Kong | HX775 | 3h 10m | DETAILS,2026-01-28T09:51:29.549649
2026-01-31,BKK,arrival,14:50,MUC Munich,LH772,,10h 30m,14:50 | Lufthansa | MUC Munich | LH772 | 10h 30m | DETAILS,2026-01-28T09:51:29.667659
2026-01-31,BKK,arrival,14:55,NAW Narathiwat,FD4253,,1h 30m,14:55 | Thai AirAsia | NAW Narathiwat | FD4253 | 1h 30m | DETAILS,2026-01-28T09:51:29.790316
2026-01-31,BKK,arrival,14:55,KMG Kunming,MU741,,2h 40m,14:55 | China Eastern | KMG Kunming | MU741 | 2h 40m | DETAILS,2026-01-28T09:51:29.899736
2026-01-31,BKK,arrival,15:00,DAC Dhaka,BG388,,2h 45m,15:00 | Biman | DAC Dhaka | BG388 | 2h 45m | DETAILS,2026-01-28T09:51:30.012013
2026-01-31,BKK,arrival,15:00,USM Koh Samui,PG136,,1h 15m,15:00 | Bangkok Airways | USM Koh Samui | PG136 | 1h 15m | DETAILS,2026-01-28T09:51:30.146278
2026-01-31,BKK,arrival,15:00,DAD Da Nang,VZ961,,1h 45m,15:00 | Vietjet Thailand | DAD Da Nang | VZ961 | 1h 45m | DETAILS,2026-01-28T09:51:30.225733
2026-01-31,BKK,arrival,15:05,VTE Vientiane,TG571,,1h 10m,15:05 | Thai Airways | VTE Vientiane | TG571 | 1h 10m | DETAILS,2026-01-28T09:51:30.297832
2026-01-31,BKK,arrival,15:05,IST Istanbul,TK68,,9h 25m,15:05 | Turkish Airlines | IST Istanbul | TK68 | 9h 25m | DETAILS,2026-01-28T09:51:30.397880
2026-01-31,BKK,arrival,15:10,STV Surat Gujarat,IX264,,4h 40m,15:10 | Air India Express | STV Surat Gujarat | IX264 | 4h 40m | DETAILS,2026-01-28T09:51:30.473736
2026-01-31,BKK,arrival,15:10,USM Koh Samui,PG140,,1h 15m,15:10 | Bangkok Airways | USM Koh Samui | PG140 | 1h 15m | DETAILS,2026-01-28T09:51:30.544246
2026-01-31,BKK,arrival,15:10,USM Koh Samui,PG158,,1h 35m,15:10 | Bangkok Airways | USM Koh Samui | PG158 | 1h 35m | DETAILS,2026-01-28T09:51:30.618741
2026-01-31,BKK,arrival,15:10,HKT Phuket,TG208,,1h 30m,15:10 | Thai Airways | HKT Phuket | TG208 | 1h 30m | DETAILS,2026-01-28T09:51:30.691699
2026-01-31,BKK,arrival,15:15,PVG Shanghai,9C7281,,4h 45m,15:15 | Spring Airlines | PVG Shanghai | 9C7281 | 4h 45m | DETAILS,2026-01-28T09:51:30.763379
2026-01-31,BKK,arrival,15:15,SAI Siem Reap,PG906,,1h 40m,15:15 | Bangkok Airways | SAI Siem Reap | PG906 | 1h 40m | DETAILS,2026-01-28T09:51:30.833540
2026-01-31,BKK,arrival,15:15,TDX Trat,PG306,,1h 0m,15:15 | Bangkok Airways | TDX Trat | PG306 | 1h 0m | DETAILS,2026-01-28T09:51:30.920794
2026-01-31,BKK,arrival,15:15,NRT Tokyo,TG641,,7h 30m,15:15 | Thai Airways | NRT Tokyo | TG641 | 7h 30m | DETAILS,2026-01-28T09:51:31.022157
2026-01-31,BKK,arrival,15:20,NKG Nanjing,JD619,,4h 35m,15:20 | Capital Airlines | NKG Nanjing | JD619 | 4h 35m | DETAILS,2026-01-28T09:51:31.127044
2026-01-31,BKK,arrival,15:20,USM Koh Samui,PG144,,1h 15m,15:20 | Bangkok Airways | USM Koh Samui | PG144 | 1h 15m | DETAILS,2026-01-28T09:51:31.240046
2026-01-31,BKK,arrival,15:20,UTH Udon Thani,TG5,,1h 10m,15:20 | Thai Airways | UTH Udon Thani | TG5 | 1h 10m | DETAILS,2026-01-28T09:51:31.326005
2026-01-31,BKK,arrival,15:25,AMM Amman,RJ182,,7h 45m,15:25 | Royal Jordanian | AMM Amman | RJ182 | 7h 45m | DETAILS,2026-01-28T09:51:31.439790
2026-01-31,BKK,arrival,15:25,CNX Chiang Mai,TG107,,1h 20m,15:25 | Thai Airways | CNX Chiang Mai | TG107 | 1h 20m | DETAILS,2026-01-28T09:51:31.510168
2026-01-31,BKK,arrival,15:25,PER Perth,TG484,,7h 0m,15:25 | Thai Airways | PER Perth | TG484 | 7h 0m | DETAILS,2026-01-28T09:51:31.616060
2026-01-31,BKK,arrival,15:25,SYD Sydney,TG476,,9h 25m,15:25 | Thai Airways | SYD Sydney | TG476 | 9h 25m | DETAILS,2026-01-28T09:51:31.688724
2026-01-31,BKK,arrival,15:25,PQC Phu Quoc,VZ985,,1h 25m,15:25 | Vietjet Thailand | PQC Phu Quoc | VZ985 | 1h 25m | DETAILS,2026-01-28T09:51:31.757029
2026-01-31,BKK,arrival,15:30,VIE Vienna,OS7,,10h 5m,15:30 | Austrian | VIE Vienna | OS7 | 10h 5m | DETAILS,2026-01-28T09:51:31.819264
2026-01-31,BKK,arrival,15:30,IKT Irkutsk,S76309,,6h 20m,15:30 | S7 Airlines | IKT Irkutsk | S76309 | 6h 20m | DETAILS,2026-01-28T09:51:31.887781
2026-01-31,BKK,arrival,15:35,LYA Luoyang,UQ2641,,4h 20m,15:35 | Urumqi Airlines | LYA Luoyang | UQ2641 | 4h 20m | DETAILS,2026-01-28T09:51:31.949589
2026-01-31,BKK,arrival,15:35,CNX Chiang Mai,VZ111,,1h 15m,15:35 | Vietjet Thailand | CNX Chiang Mai | VZ111 | 1h 15m | DETAILS,2026-01-28T09:51:32.007551
2026-01-31,BKK,arrival,15:40,FUK Fukuoka,TG649,,6h 0m,15:40 | Thai Airways | FUK Fukuoka | TG649 | 6h 0m | DETAILS,2026-01-28T09:51:32.073916
2026-01-31,BKK,arrival,15:40,HND Tokyo,TG683,,7h 5m,15:40 | Thai Airways | HND Tokyo | TG683 | 7h 5m | DETAILS,2026-01-28T09:51:32.152940
2026-01-31,BKK,arrival,15:40,NGO Nagoya,TG645,,6h 40m,15:40 | Thai Airways | NGO Nagoya | TG645 | 6h 40m | DETAILS,2026-01-28T09:51:32.239800
2026-01-31,BKK,arrival,15:40,HKG Hong Kong,UO700,,3h 10m,15:40 | HK Express | HKG Hong Kong | UO700 | 3h 10m | DETAILS,2026-01-28T09:51:32.328593
2026-01-31,BKK,arrival,15:40,UBP Ubon Ratchathani,VZ221,,1h 15m,15:40 | Vietjet Thailand | UBP Ubon Ratchathani | VZ221 | 1h 15m | DETAILS,2026-01-28T09:51:32.411198
2026-01-31,BKK,arrival,15:45,KWE Guiyang,AQ1207,,4h 0m,15:45 | 9 Air | KWE Guiyang | AQ1207 | 4h 0m | DETAILS,2026-01-28T09:51:32.485267
2026-01-31,BKK,arrival,15:45,KIX Osaka,TG623,,6h 45m,15:45 | Thai Airways | KIX Osaka | TG623 | 6h 45m | DETAILS,2026-01-28T09:51:32.605989
2026-01-31,BKK,arrival,15:45,MNL Manila,TG621,,3h 35m,15:45 | Thai Airways | MNL Manila | TG621 | 3h 35m | DETAILS,2026-01-28T09:51:32.676079
2026-01-31,BKK,arrival,15:50,CTS Sapporo,TG671,,7h 50m,15:50 | Thai Airways | CTS Sapporo | TG671 | 7h 50m | DETAILS,2026-01-28T09:51:32.735759
2026-01-31,BKK,arrival,15:55,HKG Hong Kong,CX789,,3h 10m,15:55 | Cathay Pacific | HKG Hong Kong | CX789 | 3h 10m | DETAILS,2026-01-28T09:51:32.802708
2026-01-31,BKK,arrival,15:55,HKT Phuket,FD4111,,1h 35m,15:55 | Thai AirAsia | HKT Phuket | FD4111 | 1h 35m | DETAILS,2026-01-28T09:51:32.868814
2026-01-31,BKK,arrival,15:55,PVG Shanghai,FM833,,5h 10m,15:55 | Shanghai Airlines | PVG Shanghai | FM833 | 5h 10m | DETAILS,2026-01-28T09:51:32.929699
2026-01-31,BKK,arrival,15:55,CEI Chiang Rai,TG133,,1h 30m,15:55 | Thai Airways | CEI Chiang Rai | TG133 | 1h 30m | DETAILS,2026-01-28T09:51:33.009183
2026-01-31,BKK,arrival,16:00,LHR London,BR68,,11h 40m,16:00 | EVA Air | LHR London | BR68 | 11h 40m | DETAILS,2026-01-28T09:51:33.085302
2026-01-31,BKK,arrival,16:00,CNX Chiang Mai,FD4107,,1h 30m,16:00 | Thai AirAsia | CNX Chiang Mai | FD4107 | 1h 30m | DETAILS,2026-01-28T09:51:33.166512
2026-01-31,BKK,arrival,16:00,LHR London,TG917,,11h 25m,16:00 | Thai Airways | LHR London | TG917 | 11h 25m | DETAILS,2026-01-28T09:51:33.236040
2026-01-31,BKK,arrival,16:00,SIN Singapore,TR636,,2h 35m,16:00 | Scoot | SIN Singapore | TR636 | 2h 35m | DETAILS,2026-01-28T09:51:33.319251
2026-01-31,BKK,arrival,16:05,CCU Kolkata,B3700,,2h 40m,16:05 | Bhutan Airlines | CCU Kolkata | B3700 | 2h 40m | DETAILS,2026-01-28T09:51:33.408265
2026-01-31,BKK,arrival,16:05,LGW London,BA2231,,11h 50m,16:05 | British Airways | LGW London | BA2231 | 11h 50m | DETAILS,2026-01-28T09:51:33.510332
2026-01-31,BKK,arrival,16:05,BLR Bengaluru,IX882,,4h 0m,16:05 | Air India Express | BLR Bengaluru | IX882 | 4h 0m | DETAILS,2026-01-28T09:51:33.612687
2026-01-31,BKK,arrival,16:05,KUL Kuala Lumpur,MH782,,2h 15m,16:05 | Malaysia Airlines | KUL Kuala Lumpur | MH782 | 2h 15m | DETAILS,2026-01-28T09:51:33.690485
2026-01-31,BKK,arrival,16:05,USM Koh Samui,PG138,,1h 35m,16:05 | Bangkok Airways | USM Koh Samui | PG138 | 1h 35m | DETAILS,2026-01-28T09:51:33.799035
2026-01-31,BKK,arrival,16:10,HYD Hyderabad,6E1067,,3h 35m,16:10 | IndiGo | HYD Hyderabad | 6E1067 | 3h 35m | DETAILS,2026-01-28T09:51:33.892129
2026-01-31,BKK,arrival,16:10,SYD Sydney,QF295,,9h 50m,16:10 | Qantas | SYD Sydney | QF295 | 9h 50m | DETAILS,2026-01-28T09:51:33.953793
2026-01-31,BKK,arrival,16:10,UTH Udon Thani,VZ205,,1h 10m,16:10 | Vietjet Thailand | UTH Udon Thani | VZ205 | 1h 10m | DETAILS,2026-01-28T09:51:34.020843
2026-01-31,BKK,arrival,16:15,HDY Hat Yai,TG264,,1h 35m,16:15 | Thai Airways | HDY Hat Yai | TG264 | 1h 35m | DETAILS,2026-01-28T09:51:34.089061
2026-01-31,BKK,arrival,16:20,KTI Phnom Penh,K6724,,1h 5m,16:20 | Air Cambodia | KTI Phnom Penh | K6724 | 1h 5m | DETAILS,2026-01-28T09:51:34.156498
2026-01-31,BKK,arrival,16:20,HND Tokyo,NH847,,7h 15m,16:20 | ANA | HND Tokyo | NH847 | 7h 15m | DETAILS,2026-01-28T09:51:34.221063
2026-01-31,BKK,arrival,16:20,ICN Seoul,VZ851,,6h 10m,16:20 | Vietjet Thailand | ICN Seoul | VZ851 | 6h 10m | DETAILS,2026-01-28T09:51:34.290503
2026-01-31,BKK,arrival,16:20,NST Nakhon Si Thammarat,VZ335,,1h 20m,16:20 | Vietjet Thailand | NST Nakhon Si Thammarat | VZ335 | 1h 20m | DETAILS,2026-01-28T09:51:34.357987
2026-01-31,BKK,arrival,16:25,HGH Hangzhou,GJ8021,,4h 35m,16:25 | Loong Air | HGH Hangzhou | GJ8021 | 4h 35m | DETAILS,2026-01-28T09:51:34.420836
2026-01-31,BKK,arrival,16:25,HND Tokyo,JL31,,7h 0m,16:25 | JAL | HND Tokyo | JL31 | 7h 0m | DETAILS,2026-01-28T09:51:34.503900
2026-01-31,BKK,arrival,16:25,CXR Nha Trang,VZ969,,2h 5m,16:25 | Vietjet Thailand | CXR Nha Trang | VZ969 | 2h 5m | DETAILS,2026-01-28T09:51:34.597964
2026-01-31,BKK,arrival,16:30,TPE Taipei,JX745,,4h 5m,16:30 | Starlux | TPE Taipei | JX745 | 4h 5m | DETAILS,2026-01-28T09:51:34.695473
